fold_pair_spearman_top20
0.5759398496240601
0.7924812030075187
0.4977443609022556
0.7654135338345864
0.6676691729323309
0.524812030075188
0.6240601503759398
0.6766917293233082
0.8932330827067668
0.6511278195488721
